,0,1,2,3,4
80,0.06154483537185252,0.19999999999999998,0.19999999999999998,0.33845516462814745,0.19999999999999998
81,0.20000000000000004,0.0763033757585013,0.12490107534639845,0.3987955488951003,0.20000000000000004
82,0.19999999999999998,0.19999999999999998,0.11594965573624567,0.34101706091137063,0.14303328335238363
83,0.026556993447518686,0.2,0.028805181656707313,0.6972850093872713,0.04735281550850267
84,0.2,0.2,0.2,0.3293160084444454,0.07068399155555459
85,0.1035000137537112,0.2,0.3084484319290331,0.14672840481452903,0.24132314950272662
86,0.2,0.2,0.2,0.3475469341664222,0.05245306583357783
87,0.05359336509797369,0.0330739573076497,0.18945137979960294,0.5891326426361374,0.13474865515863638
88,0.2,0.09503084585073196,0.2,0.30496915414926806,0.2
89,0.19999999999999998,0.19999999999999998,0.0031520892176508794,0.3968479107823491,0.19999999999999998
90,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
91,0.1183208964502502,0.004463264869886163,0.014896313360601265,0.6321616752511838,0.23015785006807862
92,0.2,0.2,0.008173045822417763,0.39182695417758223,0.2
93,0.2,0.2,0.2,0.2,0.2
94,0.05883832088842206,0.05730174002487855,0.07152752917011991,0.7410470397680565,0.07128537014852288
95,0.20000000000000004,0.20000000000000004,0.025416710803300605,0.4953290884504852,0.07925420074621424
96,0.06890609428022941,0.13166856208151087,0.09216520471311977,0.4955904452152681,0.2116696937098718
97,0.2,0.2,0.12343588781900337,0.2765641121809966,0.2
98,0.2,0.05301780628591819,0.06910514241995074,0.5445808988435235,0.1332961524506076
99,0.126140561227571,0.23692971938621452,0.19999999999999998,0.23692971938621452,0.19999999999999998
100,0.15227643560836943,0.2,0.16704276942888702,0.24948838583176491,0.23119240913097858
101,0.2,0.2,0.018182869459450753,0.39686331009827014,0.18495382044227912
102,0.19999999999999996,0.19999999999999996,0.0006805347576968792,0.46787482031623173,0.13144464492607133
103,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3413068190394001,0.05869318096059988
104,0.20000000000000004,0.017767790018122825,0.10431398966720329,0.47791822031467396,0.20000000000000004
105,0.2,0.2,0.07081986303868801,0.32918013696131204,0.2
106,0.16289091723428922,0.19999999999999998,0.010773223451722335,0.4531040944920015,0.1732317648219869
107,0.13894312244276213,0.2,0.2,0.29687874181333823,0.16417813574389964
108,0.2,0.2,0.2,0.2,0.2
109,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.30905280563457294,0.09094719436542706
110,0.11395751101430107,0.2,0.2,0.3772000728990945,0.1088424160866044
111,0.2,0.2,0.2,0.3015036760795238,0.09849632392047622
112,0.2,0.026232757577825873,0.2,0.4890065151015632,0.0847607273206109
113,1.0,1.0,1.0,1.0,1.0
114,0.2,0.02346024263079634,0.051373199409651515,0.5251665579595521,0.2
115,0.15351862391745785,0.19999999999999998,0.002393188650274794,0.45464846776180184,0.1894397196704655
116,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.39988466317306015,0.00011533682693983748
117,0.2,0.042905313880401245,0.2,0.35709468611959877,0.2
118,0.014048730239795994,0.2,0.2,0.38595126976020405,0.2
119,0.21213503369917797,0.2,0.05822030442856739,0.32964466187225466,0.2
120,0.05662839564203215,0.2,0.2,0.34337160435796793,0.2
121,0.2,0.2,0.2,0.2,0.2
122,0.13462254026885564,0.2,0.2,0.36282011711711987,0.10255734261402456
123,0.013247304610566411,0.19999999999999998,0.19999999999999998,0.4719142830960477,0.11483841229338593
124,0.0973393509755172,0.19999999999999998,0.03872040054064008,0.5868981792631398,0.07704206922070295
125,0.2,0.2,0.2,0.2,0.2
126,0.19999999999999998,0.19999999999999998,0.04895417713389691,0.506334656323418,0.04471116654268512
127,0.11592938927525658,0.05429091588010874,0.2,0.3372723106981057,0.29250738414652894
128,0.20000000000000004,0.20000000000000004,0.0799863682171218,0.4515654348276504,0.06844819695522787
129,0.2,0.2,0.050892537849746025,0.42206356851167104,0.127043893638583
130,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3613470897357963,0.03865291026420367
131,0.123379280436121,0.16549714191043552,0.2,0.31112357765344345,0.2
132,0.2,0.2,0.2,0.2,0.2
133,0.2,0.2,0.2,0.2,0.2
134,0.2,0.14731147581530535,0.12059786910608802,0.2660453275393033,0.2660453275393033
135,0.13466777255494344,0.2,0.06646963488817777,0.3988625925568788,0.2
136,0.33852482998737893,0.2,0.07725510155528174,0.18422006845733924,0.2
137,0.04596869195328983,0.2,0.03622970621132286,0.5609122559550491,0.15688934588033815
138,0.2,0.2,0.19641786838946665,0.22247853877899237,0.18110359283154104
139,0.2,0.04164826178730539,0.2,0.3583517382126946,0.2
140,0.05184051457394243,0.19999999999999998,0.23446126816290963,0.19999999999999998,0.31369821726314795
141,0.012302471143565273,0.2,0.17140931874351462,0.6051302010867977,0.011158009026122488
142,0.2,0.2,0.2,0.2,0.2
143,0.19999999999999998,0.029425786576382847,0.19999999999999998,0.3705742134236171,0.19999999999999998
144,0.02711120232760371,0.2,0.12940156039681233,0.36789002801585846,0.27559720925972553
145,0.2,0.03927356589745148,0.2,0.4198479761889429,0.14087845791360568
146,0.0864427536708644,0.2,0.2,0.4667035416401229,0.046853704689012676
147,0.14013149787525617,0.19999999999999998,0.19999999999999998,0.19248043446651927,0.26738806765822454
148,0.2,0.2,0.2,0.2,0.2
149,0.19999999999999998,0.11580517078042561,0.10274063865058064,0.5796597648953962,0.0017944256735975992
150,0.29726014611038026,0.2,0.2,0.1718194282372598,0.13092042565235987
151,0.10065696595239951,0.2,0.060985001737426194,0.5293196959136934,0.10903833639648092
152,0.0690322573695567,0.2,0.2,0.3615587794151874,0.16940896321525586
153,0.19999999999999998,0.19999999999999998,0.1937601090935296,0.2031199454532352,0.2031199454532352
154,0.1832513366020269,0.2,0.15255964853552176,0.2641890148624514,0.2
155,0.2,0.2,0.2,0.30853825814710717,0.09146174185289287
156,0.19999999999999998,0.02406580509919716,0.012881386932206385,0.5599497747664597,0.20310303320213677
157,0.19999999999999998,0.19999999999999998,0.0863676055200761,0.31363239447992386,0.19999999999999998
158,0.2,0.006870381891285716,0.2,0.5603397604766037,0.03278985763211053
159,0.19999999999999998,0.10053728963183615,0.19999999999999998,0.29946271036816385,0.19999999999999998
160,0.19999999999999998,0.08744175820735711,0.19999999999999998,0.38871558671242296,0.12384265508021995
161,0.19999999999999998,0.0829726743268692,0.19999999999999998,0.3170273256731308,0.19999999999999998
162,0.10820065684914663,0.1772871458387598,0.19999999999999998,0.3145121973120935,0.19999999999999998
163,0.2,0.2,0.014184215172460823,0.3858157848275392,0.2
164,0.19999999999999998,0.19999999999999998,0.05809069614709722,0.4896807024206706,0.052228601432232256
165,0.06991158501035603,0.2,0.06084735629900219,0.4692410586906418,0.2
166,0.19999999999999998,0.06885596590454682,0.19999999999999998,0.4547112037651863,0.07643283033026682
167,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
168,0.08876267259898139,0.19999999999999998,0.19999999999999998,0.3903240641384168,0.12091326326260175
169,0.2,0.2,0.042873398753235564,0.3571266012467645,0.2
170,0.19999999999999996,0.19999999999999996,0.06819302765867495,0.4820927694375391,0.04971420290378587
171,0.10879589465970307,0.2,0.2,0.29120410534029695,0.2
172,0.2,0.2,0.2,0.2,0.2
173,0.03469892147543563,0.2,0.2,0.45149713612236475,0.11380394240219964
174,0.010955673722577712,0.2,0.2,0.38904432627742236,0.2
175,0.2,0.018621595246344116,0.2,0.3813784047536559,0.2
176,0.17782571388273385,0.07010763223958408,0.03193011554826922,0.6140219730071846,0.10611456532222817
177,0.2,0.19314493295502844,0.23329158052539992,0.17356348651957168,0.2
178,0.038188651792157545,0.058250351222892224,0.2,0.6010167314267689,0.10254426555818133
179,0.2,0.2,0.2,0.33500304826082766,0.06499695173917237
180,0.009931010024053026,0.19999999999999998,0.19999999999999998,0.4107870600700697,0.1792819299058772
181,0.036921452055381,0.1179694948155681,0.21259803906131514,0.5676648654337229,0.06484614863401299
182,0.13679777120153044,0.2,0.13655276247735176,0.481945568137715,0.044703898183402806
183,0.008650562509745226,0.22922665870285075,0.2,0.362122778787404,0.2
184,0.2,0.19188363834404246,0.2,0.20960023975912506,0.19851612189683257
185,0.2,0.1626588655767911,0.2,0.23734113442320895,0.2
186,0.2,0.2,0.2,0.3666014023156574,0.0333985976843426
187,0.06444291633726978,0.19999999999999998,0.19999999999999998,0.3355570836627302,0.19999999999999998
188,0.2,0.2,0.2,0.2,0.2
189,0.2,0.0801921457523893,0.2,0.3198078542476107,0.2
190,0.2,0.2,0.2,0.2,0.2
191,0.02748392063183883,0.19999999999999998,0.19999999999999998,0.42007708492016754,0.15243899444799364
192,0.2,0.2,0.2,0.2,0.2
193,0.0436045988232775,0.19999999999999998,0.08180067436554592,0.4745947268111765,0.19999999999999998
194,0.2,0.0871198549168817,0.2,0.3128801450831183,0.2
195,0.2,0.2,0.2,0.2,0.2
196,0.16926933401858588,0.2,0.2,0.08119539651290547,0.34953526946850866
197,0.19999999999999998,0.19999999999999998,0.032944760943135455,0.454508604378368,0.11254663467849652
198,0.19999999999999998,0.061398174678706036,0.19999999999999998,0.33860182532129396,0.19999999999999998
199,0.16364208031255117,0.2,0.04923171617902312,0.4140754631426338,0.17305074036579193
200,0.10979874452016244,0.19999999999999998,0.010681423487580066,0.647111514180753,0.032408317811504474
201,0.2,0.2,0.2,0.2,0.2
202,0.2,0.2,0.027085808221094652,0.5130200089937081,0.059894182785197175
203,0.05554551273319502,0.2,0.2,0.34445448726680494,0.2
204,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.20811751407459214,0.19188248592540788
205,0.2,0.2,0.027773742593595534,0.3722262574064044,0.2
206,0.011745334700490346,0.09565895390569847,0.2,0.49259571139381125,0.2
207,0.34405818489762113,0.3706755145497117,0.05429475409903734,0.15232000753591154,0.07865153891771834
208,0.19999999999999998,0.033930537848596856,0.19999999999999998,0.4265261669137547,0.13954329523764838
209,0.07599197202620486,0.1998728427700785,0.19999999999999998,0.38406973097249164,0.140065454231225
210,0.20525132488200223,0.2,0.2,0.3410617682634461,0.05368690685455169
211,0.2,0.2,0.2,0.3060738526063526,0.0939261473936474
212,0.2,0.08350499454691582,0.2,0.3164950054530842,0.2
213,0.11314935970911978,0.19999999999999998,0.19999999999999998,0.2868506402908802,0.19999999999999998
214,0.2,0.2,0.2,0.2,0.2
215,0.2,0.2,0.05198524389822146,0.3480147561017785,0.2
216,0.2,0.2,0.2,0.2,0.2
217,0.2506966182475344,0.31706980772989246,0.2873412202599897,0.0929955624358622,0.05189679132672116
218,0.1875035903388621,0.20233155820517496,0.20000000000000004,0.21104290507244847,0.1991219463835145
219,0.2,0.0782239942924988,0.2,0.4377915989634474,0.08398440674405382
220,0.20000000000000004,0.20000000000000004,0.1330671409939995,0.4320435554913718,0.03488930351462875
221,0.04074918907234272,0.268307088145424,0.2,0.4249510735542485,0.06599264922798483
222,0.01742125872678399,0.19999999999999998,0.19999999999999998,0.48969683807859565,0.0928819031946204
223,0.02710401901982234,0.20404841213444075,0.1185873069520521,0.5555900219405354,0.09467023995314944
224,0.2,0.2,0.2,0.2,0.2
225,0.01372775901741695,0.2,0.2,0.38627224098258306,0.2
226,0.2,0.2,0.2,0.3216351676888871,0.07836483231111291
227,0.2,0.08608022116916546,0.05585294891606301,0.4745647373145267,0.18350209260024478
228,0.153152513622965,0.18238420059639432,0.21347792012913652,0.2509853656515042,0.2
229,0.19999999999999998,0.11184596945894666,0.19999999999999998,0.2881540305410533,0.19999999999999998
230,0.07138399251131723,0.19999999999999998,0.19999999999999998,0.3286160074886827,0.19999999999999998
231,0.01885079601758462,0.19999999999999998,0.19999999999999998,0.5277162573128557,0.053432946669559736
232,0.19999999999999998,0.00900201406548083,0.011639256211621988,0.5793587297228973,0.19999999999999998
233,0.19999999999999998,0.20269875085135125,0.19999999999999998,0.19730124914864874,0.19999999999999998
234,0.20072859509398316,0.17451675056432564,0.2,0.24540493682267434,0.1793497175190169
235,0.2,0.05556693033005085,0.2,0.4508315059721275,0.09360156369782163
236,0.015186347343013537,0.2,0.2,0.5121738907746387,0.07263976188234782
237,0.05987533225793782,0.2,0.2,0.4182227368308952,0.12190193091116687
238,0.19999999999999998,0.19999999999999998,0.04154325408957176,0.4056686760925951,0.1527880698178332
239,0.2,0.2,0.2,0.2,0.2
240,0.13715951321621264,0.2,0.2354705716796119,0.3358070878018124,0.09156282730236304
241,0.2,0.2,0.03031797920743204,0.4411930188627695,0.12848900192979848
242,0.08439427139885734,0.0221050017092479,0.2,0.5204869813064912,0.17301374558540356
243,0.2,0.2,0.010250122415098747,0.3897498775849013,0.2
244,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3440461838968976,0.05595381610310233
245,0.20000000000000004,0.20000000000000004,0.20000000000000004,0.29985557012647934,0.10014442987352071
246,0.19999999999999998,0.08170821875445816,0.11986420346320734,0.4560454696984403,0.14238210808389418
247,0.039254462776122316,0.009494741759394493,0.19999999999999998,0.5512507954644832,0.19999999999999998
248,0.0036255724109904505,0.03734478726277864,0.2459091630509571,0.5111410313858544,0.20197944588941938
249,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.32225680807186335,0.07774319192813667
250,0.2,0.2,0.10501410093078183,0.2949858990692182,0.2
251,0.021523846176453067,0.03518639548624716,0.19999999999999998,0.5432897583372998,0.19999999999999998
252,0.19999999999999998,0.19999999999999998,0.2095166520038756,0.38370810581560294,0.006775242180521502
253,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3255985570239121,0.07440144297608786
254,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.37316642288715995,0.02683357711284002
255,0.20000000000000004,0.0156567308216732,0.07244699383370802,0.4787374513673787,0.23315882397724016
256,0.13517252811023447,0.11842455528313903,0.19999999999999998,0.4398885167528046,0.10651439985382179
257,0.1051027320744673,0.0898200507838173,0.2,0.5178202535036165,0.08725696363809894
258,0.2,0.2,0.0753587946422916,0.35220978217671445,0.17243142318099394
259,0.10352989232623737,0.07670626976817692,0.22300540129398988,0.39675843661159577,0.2
260,0.19999999999999998,0.19999999999999998,0.05421802393556208,0.3563478466330065,0.1894341294314314
261,0.10417070649080384,0.2,0.2,0.2958292935091962,0.2
262,0.19999999999999998,0.19999999999999998,0.030746199468653757,0.36925380053134627,0.19999999999999998
263,0.13554045468886583,0.008182852620276118,0.14847687649178487,0.5077998161990732,0.19999999999999998
264,0.062251043463098295,0.20051570857567602,0.2,0.5108227493459524,0.026410498615273236
265,0.038928554047461615,0.04332260305873686,0.2,0.54894854547946,0.16880029741434158
266,0.19501770055789805,0.19999999999999998,0.19999999999999998,0.32081509027912775,0.08416720916297417
267,0.19999999999999998,0.19999999999999998,0.10873211070930777,0.4155720564035642,0.07569583288712795
268,0.0239358180004357,0.20000000000000004,0.2640525239895159,0.4371855428695081,0.07482611514054043
269,0.2,0.2,0.2,0.2,0.2
270,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.21497201088066106,0.1850279891193389
271,0.19999999999999998,0.01877550384030649,0.19999999999999998,0.34596943603518937,0.23525506012450412
272,0.2,0.2,0.2,0.2,0.2
273,0.2,0.2,0.2,0.2,0.2
274,0.2,0.2,0.2,0.352758655986444,0.047241344013556036
275,0.28455954112406495,0.021333706306690275,0.19999999999999998,0.42035172849553204,0.07375502407371276
276,0.03035826551260071,0.2,0.2,0.46696320682893205,0.10267852765846733
277,0.22990296463890114,0.19999999999999998,0.024667668815860536,0.3454293665452383,0.19999999999999998
278,0.2,0.1642443069664968,0.018074169518400355,0.5290777334550809,0.08860379006002195
279,0.12585944940769925,0.1967458438854119,0.101195491921061,0.37619921478582785,0.2
280,0.04998043305715479,0.19999999999999998,0.05771499800247065,0.567601721870597,0.12470284706977762
281,0.19999999999999998,0.011483937757542483,0.0724202631578475,0.51609579908461,0.19999999999999998
282,0.17476031784591192,0.2,0.18463878275128529,0.24060089940280274,0.2
283,0.09405327948215085,0.2,0.2,0.30594672051784916,0.2
284,0.10575142020876514,0.2,0.2,0.2942485797912349,0.2
285,0.19999999999999998,0.19999999999999998,0.13736920382252665,0.27777096067352175,0.18485983550395155
286,0.19999999999999998,0.19999999999999998,0.022640738137561386,0.43415377006243117,0.14320549180000736
287,0.2,0.2,0.2,0.2,0.2
288,0.2,0.1544621756237844,0.2,0.2455378243762156,0.2
289,0.1430914806404662,0.004658440246446214,0.19999999999999998,0.4522500791130875,0.19999999999999998
290,0.20000000000000004,0.20000000000000004,0.17678626143694515,0.2232137385630549,0.20000000000000004
291,0.19999999999999996,0.02078007340928871,0.19999999999999996,0.43726852693115503,0.14195139965955628
292,0.14673372474691987,0.059545832499104584,0.04235657727406546,0.5952369557174495,0.15612690976246058
293,1.0,1.0,1.0,1.0,1.0
294,0.05507145230393278,0.19999999999999998,0.19999999999999998,0.4073700290031785,0.13755851869288868
295,0.2,0.2,0.21615073612907704,0.256291589202558,0.12755767466836496
296,0.2,0.2,0.2,0.2773353521215549,0.1226646478784451
297,0.19999999999999998,0.039914276423416814,0.019820316458649095,0.540265407117934,0.19999999999999998
298,0.2,0.2,0.2,0.2,0.2
299,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.2958045961716011,0.10419540382839891
300,0.19999999999999996,0.042275251334809937,0.0346127843708392,0.5548545824387169,0.16825738185563396
301,0.2,0.2,0.2,0.2,0.2
302,0.2,0.03626297465168382,0.2,0.3637370253483162,0.2
303,0.2,0.15725459188365482,0.07810621168577632,0.48529131850180685,0.07934787792876212
304,0.027719809861035834,0.31076035166126686,0.0063406398366784335,0.6430979606629947,0.01208123797802424
305,0.1621136061132126,0.02002012737491636,0.2,0.54179531834381,0.07607094816806112
306,0.20688805819555925,0.046644995821141906,0.19999999999999998,0.3464669459832988,0.19999999999999998
307,0.27464676909770447,0.012904538663319214,0.06572938424814073,0.4467193079908355,0.19999999999999998
308,0.027794041555283297,0.19999999999999998,0.19999999999999998,0.4762225103232847,0.09598344812143195
309,0.2,0.005125671422916527,0.10227507243557098,0.34629962807075626,0.34629962807075626
310,0.21128539630529516,0.1476265876084329,0.2,0.3895395976478722,0.051548418438399725
311,0.2,0.2,0.2,0.2,0.2
312,0.2686963473048172,0.02454992468553851,0.3450759561530594,0.16167777185658488,0.19999999999999998
313,0.10979893101360727,0.19999999999999998,0.19999999999999998,0.4062455470399681,0.0839555219464245
314,0.11842445439123502,0.2,0.2,0.28157554560876497,0.2
315,0.08860233253766979,0.00876411910957546,0.08170107629868005,0.5554086516808977,0.26552382037317696
316,0.19999999999999998,0.1515341830436325,0.058276672561040646,0.26396399894702877,0.3262251454482981
317,0.0904336150682837,0.19999999999999998,0.19999999999999998,0.2695129166428027,0.2400534682889136
318,0.09235088881609561,0.2,0.029969385449594488,0.4776797257343099,0.2
319,0.19999999999999998,0.05417545000502066,0.202504551006962,0.5019186218130425,0.04140137717497488
320,0.060853140611607064,0.2,0.2,0.4090187550630249,0.13012810432536806
321,0.03767376540907894,0.04359957463289267,0.2,0.5452289891452983,0.17349767081273015
322,0.2,0.2,0.2,0.3560458850734854,0.04395411492651466
323,0.15879869233337562,0.04708028710438341,0.003469592859522353,0.4465561635519441,0.34409526415077446
324,0.19999999999999998,0.060709107321604484,0.19999999999999998,0.41186373596016396,0.12742715671823152
325,0.24419895768004893,0.2,0.053560864706385276,0.3022401776135658,0.2
326,0.19999999999999998,0.19999999999999998,0.046400616136356584,0.40117169162653366,0.1524276922371097
327,0.1649604412638565,0.2,0.09105954455758936,0.5208038499152181,0.02317616426333613
328,0.2,0.2,0.058391474035468134,0.3416085259645319,0.2
329,0.2,0.2,0.2,0.36999237927397505,0.030007620726025017
330,0.2,0.08895593699091695,0.2,0.3110440630090831,0.2
331,0.027617336409673603,0.2,0.0673501346941499,0.5050325288961764,0.2
332,0.19999999999999998,0.005219942616721258,0.07556377851275825,0.5192162788705205,0.19999999999999998
333,0.2,0.02146054978718042,0.2,0.5571077915881831,0.021431658624636443
334,0.2,0.06630513141626372,0.2,0.3336948685837363,0.2
335,0.2,0.2,0.2,0.2,0.2
336,0.2,0.2,0.2,0.3119538870470716,0.08804611295292838
337,0.2,0.14941938943681082,0.2,0.25058061056318914,0.2
338,0.25182837905066313,0.2,0.25182837905066313,0.2037103945550085,0.09263284734366524
339,0.09476421993164717,0.19999999999999998,0.10315841593664299,0.45555288126528926,0.14652448286642059
340,0.07944101239490091,0.24189110850943552,0.2,0.27866787909566354,0.2
341,0.19999999999999996,0.06581210026558602,0.047639983429824465,0.48654791630458943,0.19999999999999996
342,0.22392396838468517,0.2,0.013115000870182874,0.362961030745132,0.2
343,0.10566398712853911,0.2,0.2,0.2943360128714609,0.2
344,0.19999999999999998,0.05109764999357068,0.19999999999999998,0.383908292406213,0.1649940576002164
345,0.025113800522080836,0.2,0.2,0.5071333138443286,0.06775288563359053
346,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.19999999999999998
347,0.1739228319126223,0.06071859190539095,0.2,0.445638682907375,0.11971989327461177
348,0.1186975979961418,0.2,0.2,0.2813024020038582,0.2
349,0.03494862413105117,0.11426819209598191,0.12012899207389183,0.5899567365669458,0.14069745513212928
350,0.10502418775224791,0.19999999999999998,0.09606620966326818,0.3989096025844839,0.19999999999999998
351,0.041353039207573696,0.01343044224747804,0.2,0.4049777029579176,0.34023881558703073
352,0.2510839037354563,0.10164191189427278,0.2,0.38137993623273597,0.06589424813753486
